# X	Y	time	B	Z
31.5	6.5	0.3166666667	-5.556664796	0.7746752602
31.5	6.5	0.325	-5.552727071	0.7744003275
31.5	6.5	0.3333333333	-5.560602521	0.7752241368
31.5	6.5	0.3416666667	-5.556664796	0.774949204
31.5	6.5	0.35	-5.556664796	0.774949204
31.5	6.5	0.3583333333	-5.544851621	0.7823634878
31.5	6.5	0.3666666667	-5.442470775	0.8161386805
31.5	6.5	0.375	-5.316463578	0.8460697595
31.5	6.5	0.3833333333	-5.202269557	0.869410364
31.5	6.5	0.3916666667	-5.040822836	0.8916522264
31.5	6.5	0.4	-4.820310243	0.9155417074
31.5	6.5	0.4083333333	-4.639178123	0.9295464657
31.5	6.5	0.4166666667	-4.450160879	0.9424524819
31.5	6.5	0.425	-4.206028386	0.9561823074
31.5	6.5	0.4333333333	-3.891010395	0.9732073701
31.5	6.5	0.4416666667	-3.575992405	0.9844657677
31.5	6.5	0.45	-3.430286909	0.9872111394
31.5	6.5	0.4583333333	-3.158580667	0.9979206604
31.5	6.5	0.4666666667	-3.150711667	0.9957241653
31.5	6.5	0.475	-3.284581413	0.9962730418
31.5	6.5	0.4833333333	-3.264908914	0.9910552532
36.5	6.5	0.008333333333	-3.788616648	0.1810004929
36.5	6.5	0.01666666667	-4.091831139	0.1823731788
36.5	6.5	0.025	-4.430488379	0.1818243022
36.5	6.5	0.03333333333	-4.643112623	0.1955541277
36.5	6.5	0.04166666667	-4.859687492	0.212029325
36.5	6.5	0.05	-4.981756963	0.2169721808
36.5	6.5	0.05833333333	-5.115639609	0.2337223108
36.5	6.5	0.06666666667	-5.257397705	0.2584365901
36.5	6.5	0.075	-5.367654002	0.2894654222
36.5	6.5	0.08333333333	-5.450346224	0.321867929
36.5	6.5	0.09166666667	-5.450346224	0.3215929963
36.5	6.5	0.1	-5.450346224	0.3226917384
36.5	6.5	0.1083333333	-5.473972574	0.3463062866
36.5	6.5	0.1166666667	-5.509412098	0.3696468911
36.5	6.5	0.125	-5.560602521	0.392438619
36.5	6.5	0.1333333333	-5.572415696	0.3979303514
36.5	6.5	0.1416666667	-5.576353421	0.3982052842
36.5	6.5	0.15	-5.623606119	0.4185255842
36.5	6.5	0.1583333333	-5.651170193	0.4404925138
36.5	6.5	0.1666666667	-5.662983368	0.4583413859
36.5	6.5	0.175	-5.670858818	0.4951368831
36.5	6.5	0.1833333333	-5.670858818	0.4923915114
36.5	6.5	0.1916666667	-5.678734268	0.5154571831
36.5	6.5	0.2	-5.686609717	0.5484085665
36.5	6.5	0.2083333333	-5.702360617	0.5871266151
36.5	6.5	0.2166666667	-5.729924691	0.6115649727
36.5	6.5	0.225	-5.741737866	0.6296887775
36.5	6.5	0.2333333333	-5.729924691	0.6546770006
36.5	6.5	0.2416666667	-5.714173791	0.6631890375
36.5	6.5	0.25	-5.714173791	0.6620912844
36.5	6.5	0.2583333333	-5.710236067	0.6653865216
36.5	6.5	0.2666666667	-5.686609717	0.6887271261
36.5	6.5	0.275	-5.670858818	0.7021820189
36.5	6.5	0.2833333333	-5.666921093	0.7019070861
36.5	6.5	0.2916666667	-5.670858818	0.7019070861
36.5	6.5	0.3	-5.655107918	0.7183832723
36.5	6.5	0.3083333333	-5.635419294	0.7348584695
36.5	6.5	0.3166666667	-5.59210432	0.7601216254
36.5	6.5	0.325	-5.548789346	0.7782444412
36.5	6.5	0.3333333333	-5.489723473	0.8010361692
36.5	6.5	0.3416666667	-5.4306576	0.8106469481
36.5	6.5	0.35	-5.403093526	0.8210815364
36.5	6.5	0.3583333333	-5.336152203	0.8326148667
36.5	6.5	0.3666666667	-5.332214478	0.833438676
36.5	6.5	0.375	-5.332214478	0.833438676
36.5	6.5	0.3833333333	-5.332214478	0.8337126198
36.5	6.5	0.3916666667	-5.241646805	0.856229415
36.5	6.5	0.4	-5.064449186	0.8839639988
36.5	6.5	0.4083333333	-4.843936592	0.9125214029
36.5	6.5	0.4166666667	-4.631309123	0.926800105
36.5	6.5	0.425	-4.627374624	0.926800105
36.5	6.5	0.4333333333	-4.619473374	0.9281737798
36.5	6.5	0.4416666667	-4.284782884	0.9523381936
36.5	6.5	0.45	-3.780747649	0.9751289325
36.5	6.5	0.4583333333	-3.473598658	0.981719407
36.5	6.5	0.4666666667	-3.107399919	0.9943504905
36.5	6.5	0.475	-2.619134933	1.010002867
36.5	6.5	0.4833333333	-2.402543939	1.016318409
36.5	6.5	0.4916666667	-2.402543939	1.016593342
36.5	6.5	0.5	-2.39467494	1.016593342
36.5	6.5	0.5083333333	-2.402543939	1.016318409
41.5	6.5	0.008333333333	-4.162716637	0.1815493695
41.5	6.5	0.01666666667	-4.477734628	0.1823731788
41.5	6.5	0.025	-4.773057544	0.1944553857
41.5	6.5	0.03333333333	-4.997507863	0.2180709229
41.5	6.5	0.04166666667	-5.214082731	0.2556902294
41.5	6.5	0.05	-5.344027652	0.2771082825
41.5	6.5	0.05833333333	-5.344027652	0.2749117873
41.5	6.5	0.06666666667	-5.442470775	0.3114333408
41.5	6.5	0.075	-5.497598923	0.3509751987
41.5	6.5	0.08333333333	-5.536976172	0.3795326028
41.5	6.5	0.09166666667	-5.596042045	0.4050697025
41.5	6.5	0.1	-5.59997977	0.402049398
41.5	6.5	0.1083333333	-5.603917495	0.4047957587
41.5	6.5	0.1166666667	-5.611792945	0.412758919
41.5	6.5	0.125	-5.666921093	0.4512020348
41.5	6.5	0.1333333333	-5.678734268	0.4731699535
41.5	6.5	0.1416666667	-5.694485167	0.5193012969
41.5	6.5	0.15	-5.698422892	0.5193012969
41.5	6.5	0.1583333333	-5.702360617	0.5582942782
41.5	6.5	0.1666666667	-5.729924691	0.5972862706
41.5	6.5	0.175	-5.749613315	0.6143113334
41.5	6.5	0.1833333333	-5.745675591	0.6187053127
41.5	6.5	0.1916666667	-5.749613315	0.6310614634
41.5	6.5	0.2	-5.749613315	0.6343567006
41.5	6.5	0.2083333333	-5.725986966	0.6700544447
41.5	6.5	0.2166666667	-5.706298342	0.6826855282
41.5	6.5	0.225	-5.690547442	0.700808344
41.5	6.5	0.2333333333	-5.682671992	0.7046534468
41.5	6.5	0.2416666667	-5.678734268	0.7057511999
41.5	6.5	0.25	-5.60785522	0.7609454347
41.5	6.5	0.2583333333	-5.525162997	0.7930730088
41.5	6.5	0.2666666667	-5.383404901	0.8309672481
