# X	Y	time	B	Z
31.5	9.5	0.3666666667	-0.1383360064	0.9141690215
31.5	9.5	0.375	-0.1383360064	0.9141690215
31.5	9.5	0.3833333333	-0.1383360064	0.9141690215
31.5	9.5	0.3916666667	-0.1383360064	0.9180131353
31.5	9.5	0.4	-0.1383360064	0.9424524819
31.5	9.5	0.4083333333	-0.1383360064	0.957829926
31.5	9.5	0.4166666667	-0.1383360064	0.9657930863
31.5	9.5	0.425	-0.1383360064	0.9847397115
31.5	9.5	0.4333333333	-0.1383360064	0.9962730418
31.5	9.5	0.4416666667	-0.1383360064	1.006982563
31.5	9.5	0.45	-0.1383360064	1.020712388
31.5	9.5	0.4583333333	-0.1383360064	1.033618405
31.5	9.5	0.4666666667	-0.1383360064	1.040759734
31.5	9.5	0.475	-0.1383360064	1.041303665
31.5	9.5	0.4833333333	-0.1383360064	1.041303665
31.5	9.5	0.4916666667	-0.1383360064	1.039929001
36.5	9.5	0.008333333333	-0.1423027562	0.1810004929
36.5	9.5	0.01666666667	-0.1423027562	0.1807255601
36.5	9.5	0.025	-0.1423027562	0.1881398439
36.5	9.5	0.03333333333	-0.1423027562	0.2079112674
36.5	9.5	0.04166666667	-0.1383360064	0.222738846
36.5	9.5	0.05	-0.1383360064	0.2372924808
36.5	9.5	0.05833333333	-0.1423027562	0.2543175436
36.5	9.5	0.06666666667	-0.1423027562	0.2746378435
36.5	9.5	0.075	-0.1423027562	0.2999000104
36.5	9.5	0.08333333333	-0.1423027562	0.3235155477
36.5	9.5	0.09166666667	-0.1383360064	0.3265358521
36.5	9.5	0.1	-0.1383360064	0.324339357
36.5	9.5	0.1083333333	-0.1383360064	0.3501513894
36.5	9.5	0.1166666667	-0.1383360064	0.3836516494
36.5	9.5	0.125	-0.1383360064	0.4089148052
36.5	9.5	0.1333333333	-0.1423027562	0.4328042862
36.5	9.5	0.1416666667	-0.1383360064	0.4531245862
36.5	9.5	0.15	-0.1383360064	0.4748175721
36.5	9.5	0.1583333333	-0.1383360064	0.4981581765
36.5	9.5	0.1666666667	-0.1423027562	0.5184774876
36.5	9.5	0.175	-0.1383360064	0.5264406479
36.5	9.5	0.1833333333	-0.1383360064	0.5272644572
36.5	9.5	0.1916666667	-0.1383360064	0.5420930248
36.5	9.5	0.2	-0.1383360064	0.5668063151
36.5	9.5	0.2083333333	-0.1383360064	0.5961885175
36.5	9.5	0.2166666667	-0.1383360064	0.6211767406
36.5	9.5	0.225	-0.1423027562	0.6414960517
36.5	9.5	0.2333333333	-0.1383360064	0.6634639703
36.5	9.5	0.2416666667	-0.1423027562	0.6969642302
36.5	9.5	0.25	-0.1383360064	0.700808344
36.5	9.5	0.2583333333	-0.1383360064	0.7126166071
36.5	9.5	0.2666666667	-0.1423027562	0.7340346602
36.5	9.5	0.275	-0.1383360064	0.7579241413
36.5	9.5	0.2833333333	-0.1383360064	0.782088555
36.5	9.5	0.2916666667	-0.1383360064	0.8183351757
36.5	9.5	0.3	-0.1383360064	0.8219053457
36.5	9.5	0.3083333333	-0.1383360064	0.8216304129
36.5	9.5	0.3166666667	-0.1383360064	0.8328888105
36.5	9.5	0.325	-0.1423027562	0.8581519664
36.5	9.5	0.3333333333	-0.1423027562	0.8878081126
36.5	9.5	0.3416666667	-0.1383360064	0.9133452122
36.5	9.5	0.35	-0.1383360064	0.933940445
36.5	9.5	0.3583333333	-0.1383360064	0.9589276791
36.5	9.5	0.3666666667	-0.1423027562	0.9759527418
36.5	9.5	0.375	-0.1423027562	0.9938016139
36.5	9.5	0.3833333333	-0.1383360064	0.9951742998
36.5	9.5	0.3916666667	-0.1383360064	1.002588584
36.5	9.5	0.4	-0.1462372561	1.0154946
36.5	9.5	0.4083333333	-0.1423027562	1.031146977
36.5	9.5	0.4166666667	-0.1423027562	1.040205912
36.5	9.5	0.425	-0.1383360064	1.049274737
36.5	9.5	0.4333333333	-0.1383360064	1.045150746
36.5	9.5	0.4416666667	-0.1423027562	1.040482823
41.5	9.5	0.008333333333	-0.1383360064	0.1810004929
41.5	9.5	0.01666666667	-0.1383360064	0.1810004929
41.5	9.5	0.025	-0.1423027562	0.1810004929
41.5	9.5	0.03333333333	-0.1423027562	0.1799017508
41.5	9.5	0.04166666667	-0.1423027562	0.1810004929
41.5	9.5	0.05	-0.1383360064	0.2002220508
41.5	9.5	0.05833333333	-0.1423027562	0.2188947322
41.5	9.5	0.06666666667	-0.1383360064	0.2287804439
41.5	9.5	0.075	-0.1383360064	0.2463543832
41.5	9.5	0.08333333333	-0.1383360064	0.2688711784
41.5	9.5	0.09166666667	-0.1383360064	0.2913879735
41.5	9.5	0.1	-0.1383360064	0.320769187
41.5	9.5	0.1083333333	-0.1383360064	0.3413644197
41.5	9.5	0.1166666667	-0.1423027562	0.3682742052
41.5	9.5	0.125	-0.1383360064	0.392438619
41.5	9.5	0.1333333333	-0.1383360064	0.4058935118
41.5	9.5	0.1416666667	-0.1383360064	0.4347258486
41.5	9.5	0.15	-0.1423027562	0.4350007814
41.5	9.5	0.1583333333	-0.1383360064	0.4344519049
41.5	9.5	0.1666666667	-0.1383360064	0.4591651952
41.5	9.5	0.175	-0.1383360064	0.4948629393
41.5	9.5	0.1833333333	-0.1383360064	0.5201251062
41.5	9.5	0.1916666667	-0.1383360064	0.5398965296
41.5	9.5	0.2	-0.1383360064	0.5706504289
41.5	9.5	0.2083333333	-0.1383360064	0.5950897755
41.5	9.5	0.2166666667	-0.1383360064	0.6167827613
41.5	9.5	0.225	-0.1383360064	0.6346316334
41.5	9.5	0.2333333333	-0.1423027562	0.6700544447
41.5	9.5	0.2416666667	-0.1383360064	0.6911975651
41.5	9.5	0.25	-0.1383360064	0.7087724933
41.5	9.5	0.2583333333	-0.1423027562	0.7090464371
41.5	9.5	0.2666666667	-0.1383360064	0.7090464371
41.5	9.5	0.275	-0.1383360064	0.7219524533
41.5	9.5	0.2833333333	-0.1383360064	0.7441953047
41.5	9.5	0.2916666667	-0.1383360064	0.7625930533
41.5	9.5	0.3	-0.1423027562	0.7897777716
41.5	9.5	0.3083333333	-0.1383360064	0.8117456902
41.5	9.5	0.3166666667	-0.1383360064	0.8312411919
41.5	9.5	0.325	-0.1383360064	0.8551316619
41.5	9.5	0.3333333333	-0.1383360064	0.8746271636
41.5	9.5	0.3416666667	-0.1383360064	0.9009890615
41.5	9.5	0.35	-0.1423027562	0.9229559912
41.5	9.5	0.3583333333	-0.1383360064	0.9454727863
41.5	9.5	0.3666666667	-0.1423027562	0.9660680191
41.5	9.5	0.375	-0.1423027562	0.9844657677
41.5	9.5	0.3833333333	-0.1423027562	0.9938016139
41.5	9.5	0.3916666667	-0.1423027562	0.9951742998
41.5	9.5	0.4	-0.1423027562	1.000392088
41.5	9.5	0.4083333333	-0.1423027562	1.011650486
